objID,ra,dec,z,lgm_tot_p50,sfr_tot_p50,oh_p50
1237664668971499652,153.502549109735,35.9800527103202,0.03899265,9.719831,-0.3490516,8.871491
1237667322726645959,201.58059040959,26.2444595659795,0.03409438,9.821845,0.1789577,8.94693
1237668333108920514,236.88207744801,11.7998522015723,0.03367207,9.741221,-0.7543413,8.958085
1237665567154831489,240.148993019689,15.6856325980828,0.03565926,10.57478,0.5561389,9.116188
1237661210436960430,225.056789754149,41.5294768955966,0.03309349,9.498534,-0.1809191,8.810395
1237667914880057542,176.695838181165,19.3293841677909,0.04885864,9.653686,0.1239286,8.873012
1237654880200949828,216.70862914455,4.20536823671773,0.04746778,10.02243,-0.01234811,8.936582
1237651753999269993,154.724424569462,2.24422024577496,0.04574152,9.572114,0.120922,8.71256
1237662224060383399,164.450288150352,37.3157465698495,0.04253567,9.585058,-0.2190475,8.675597
1237648703507005536,191.711660734512,-0.738044342631476,0.04819814,10.02236,-0.05442682,9.045828
1237661069253083343,161.202222203774,13.4935678242887,0.03967557,9.521151,-0.3682716,8.661798
1237665024910622836,200.227561517408,33.8513397747311,0.03539646,9.146897,0.00681162,8.727881
1237655742949490897,234.917905078409,4.08077089892051,0.03980044,10.29185,0.06154804,8.833522
1237665016314200080,169.651681274988,33.9629216579268,0.03653358,9.676584,-0.05424137,8.980322
1237664819283492892,171.503694267466,37.0688462640747,0.03525311,9.287049,-0.3041351,8.785052
1237662504295727112,243.486990179751,32.2805522329808,0.0308797,9.266563,-0.7812707,8.372213
1237663787428544601,153.010715576409,69.0826466373502,0.03452571,9.480107,-0.5429278,8.700613
1237655129296994319,235.693456944184,53.318165922825,0.04144973,8.802326,0.1689294,8.683166
1237671991340761245,204.698798081527,2.87638528417626,0.03389879,9.700824,-0.2605053,8.604012
1237661850929266869,174.418536014506,44.3917546974973,0.03382003,9.278457,-0.3165669,8.610469
1237662637441614035,222.771816213262,12.3367600333532,0.03138656,9.131524,-0.3744681,8.651938
1237656496719069305,347.606683025351,15.316589350547,0.03705307,10.09995,-0.02750849,8.953416
1237661850948337870,230.85561045573,34.7833075243124,0.03167708,10.39658,0.3356846,9.070051
1237658206120247451,178.272881115341,51.0067306952616,0.03854462,9.839602,0.1426667,8.928743
1237662195078201490,227.327882037345,34.3842394480267,0.04657278,9.895088,-0.1764818,8.965985
1237667109035311354,121.919023990929,16.6861632104904,0.04477466,9.514031,-0.08858254,8.768886
1237657629506863515,121.185012879038,29.9839292438216,0.03468005,9.249372,-0.355042,8.652193
1237657857148387421,186.032222563198,52.8433477683373,0.0302318,9.332858,-0.1881236,8.725875
1237658492805775367,155.766831643482,8.88669158496161,0.04484906,10.2325,0.8625367,9.149678
1237661136888922133,161.440885497041,39.0193729905493,0.035887,9.241777,0.0970308,8.801651
1237661068188975187,183.81093561344,13.7706531055775,0.04218749,9.932089,0.03045697,8.92489
1237661069788971347,158.833597574473,13.6617309307865,0.03273569,10.28475,-0.06405897,9.006388
1237657630066475141,186.354451398747,52.9623632831877,0.0352118,9.976922,-0.2949033,8.913459
1237661068706971985,139.902174677658,9.89629497608197,0.03367936,9.275245,-0.6067646,8.824
1237667735599251712,225.399226781406,17.8277428817855,0.04634686,9.89371,-0.1675347,8.778337
1237659120936353945,224.606994880865,48.7573203990947,0.03106446,9.221133,-0.745053,8.303484
1237665368498176084,145.486863687425,26.0100171541557,0.03344015,9.608014,-0.08469104,8.829728
1237661949739663673,235.804021035312,7.79175208848501,0.04222813,9.436301,-0.1110975,8.817051
1237665549962379430,212.591742922501,25.2717445427168,0.03128653,9.997478,0.2140174,9.041267
1237657874327077110,135.869050519369,38.0596007031571,0.04177209,9.417724,0.1058631,8.791778
1237667211584209028,137.529311041011,21.369586970854,0.03376941,9.60694,-0.3737685,8.975733
1237661070332461157,174.387154771938,15.2047728746437,0.03542334,9.894011,0.1739552,8.968682
1237661068714508360,157.225081844557,12.6296535557425,0.03311336,10.20129,0.6850036,9.088603
1237667446732226562,190.84294586064,24.2838923367635,0.03641429,9.374526,-0.1917988,8.867677
1237654604799213617,183.803747341064,4.56481913552395,0.04215072,10.61514,0.03487138,9.08645
1237651191890968816,122.068828907432,45.3483347420215,0.03603132,9.302565,-0.3372394,8.750126
1237661086415847540,117.432720016366,18.9186000503642,0.04785719,10.8825,0.4910715,9.043473
1237663788493766938,121.663425646734,55.6039367393159,0.03331378,9.977108,-0.1167123,8.978036
1237664337712382152,166.223303002105,35.7097940176345,0.04486107,9.769791,-0.3463449,8.977578
1237658304891453557,167.443401611268,59.9996635373945,0.04546582,9.516638,-0.06363613,8.669191
1237667783904591977,175.28080743651,23.2296899007768,0.04980046,9.592022,0.1191092,8.817142
1237665530636271741,209.243017820142,24.4822504219566,0.03059465,9.846146,-0.3532679,8.981384
1237661949737435647,230.835397738524,8.72282428122459,0.03620052,10.39431,0.7344534,9.169821
1237667254552559670,184.64433546983,30.2271647982727,0.04691773,10.12947,0.3168943,9.06463
1237662698115105077,247.357275588445,20.1432897209023,0.03508183,10.06666,-0.6056201,8.760873
1237648704061505695,232.101703126072,-0.23875662157421,0.04989543,9.672707,0.009980078,8.84895
1237655464313421984,219.819536189453,57.3137469692226,0.04305915,9.664249,-0.204651,8.591901
1237657628978577608,140.211671242971,42.2724705578979,0.04132285,9.857092,0.07040238,8.950181
1237662637446398276,233.712318695441,10.29608461659,0.03434667,9.492856,-0.0912321,8.868167
1237662302452974098,256.256738830431,23.1573439353832,0.0307893,9.70164,0.02403855,8.845062
1237667782816432254,140.830480170468,16.6165607274105,0.03556749,10.42127,0.06276053,9.056461
1237665127466598481,175.005187686655,33.8534916619394,0.03313974,9.615461,-0.9863146,8.776014
1237659161204752635,247.646548530624,34.0291204005764,0.03704269,9.764983,0.08555304,8.927085
1237662341086970230,241.490841733448,27.1890102959568,0.03078384,9.512946,-0.5263924,8.82887
1237648720688382213,167.554728904107,-0.573534299833362,0.03989328,10.36736,0.2885079,9.003169
1237664337179508868,177.617018453051,36.5862880957533,0.0309092,9.158894,-0.3649305,8.603074
1237662224594305268,156.169810235449,36.0075390793355,0.04348118,9.746443,-0.06531142,8.927704
1237652899153903625,37.9840449290434,-9.54574426539407,0.03167195,10.00665,-0.2845199,8.946239
1237671260124152070,131.854765003879,9.63499912624967,0.04489445,9.983285,0.02453997,9.107823
1237667292118122628,144.937475117954,20.9182408797281,0.03699559,9.500772,-0.268051,8.681589
1237654881815626015,226.176597450046,4.9568755607585,0.03530247,9.907774,0.2032174,8.873399
1237657612340428877,181.992123146355,57.858471400429,0.04759235,9.810583,0.01455988,8.848966
1237661416597815428,196.955777732472,56.2619555552177,0.03104584,9.6612,-0.05854566,8.865577
1237661976549392536,190.102307819275,8.26553382210963,0.04736894,9.994187,-0.1183466,8.950562
1237652899692019822,40.9586303068419,-8.92972133736618,0.04227391,9.490108,-0.01579512,8.616554
1237667910066897002,211.02513269851,21.542999382063,0.04517245,10.16636,0.4303349,9.10994
1237652942632976805,347.130333395786,13.7757913640872,0.0358412,9.026045,-0.4367566,8.577091
1237661068179996815,162.827158390621,12.7565423826917,0.0399685,10.38829,0.4048873,9.090521
1237661949708664978,163.921136078218,11.6066123869844,0.0381909,9.315115,-0.1431351,8.801428
1237660765370188163,120.668313830109,24.2116279011866,0.04668239,10.16681,0.1473685,9.008791
1237655742946672960,228.48600958919,4.6887837709487,0.0384724,9.63916,-0.18814,8.80427
1237660958645551330,124.810432322487,27.4602061675302,0.04890649,10.40022,0.6265455,9.191394
1237662268610183387,226.173363590349,6.34345134669934,0.04545417,10.4707,0.3533169,9.164395
1237662196134969379,178.196387161992,43.3737192640421,0.04256915,9.615183,0.1653297,8.870112
1237667734500278396,164.010501780233,20.6421548604304,0.0472967,9.962914,-0.07741361,8.879942
1237655744019824788,227.164317496418,5.69622455302647,0.03415769,9.288671,-0.2914108,8.606566
1237662531142942830,221.45226372961,13.0553531862421,0.04611204,9.959109,-0.07214464,8.882093
1237663915732304050,127.960813163243,58.1077665303284,0.03858802,9.865305,-0.1102244,8.994624
1237662199358685477,230.821599044462,8.81313583504533,0.03697097,10.22678,0.1262431,9.011384
1237648703530861302,246.285668858173,-0.647835302468196,0.04744472,10.10104,-0.08950118,8.988076
1237653665793573103,145.108086255942,2.75479593464997,0.04616478,10.28945,0.03075325,8.967057
1237665566609178837,219.763281351817,21.3819335870194,0.03917141,10.7137,0.3764069,9.090247
1237667911125369076,173.152068250086,24.1799757306762,0.03464491,9.148625,-0.3009033,8.743798
1237657771248058483,154.33889027027,53.7960268349111,0.03229899,10.42133,-0.09502153,9.082767
1237665566074274137,224.347404187281,19.7929318418251,0.04442802,9.454934,-0.07895239,8.608337
1237671128050237616,174.704947304595,-3.60657497223108,0.0381282,9.342834,-0.2755293,8.828784
1237661357543588077,182.29315274368,47.5264499353108,0.03207753,9.786526,-0.1098901,8.831321
1237665128552530145,208.465353984056,32.8005886543063,0.03551441,9.699574,0.07705104,8.990907
1237662237487726689,234.095428422205,6.56790099862415,0.03833752,9.713934,-0.2971082,8.937709
1237661813880062006,172.365154484367,13.2201211034739,0.03430279,10.15277,0.3258127,9.050901
1237665549973979206,239.677005353706,17.3604156214652,0.03676106,8.994201,0.2813727,8.494523
1237665565531635863,210.465999468448,22.2192000953017,0.03675877,9.417957,-0.1791896,8.730305
1237664835928588558,132.089896642739,24.531011729465,0.04221263,10.27562,0.2765152,9.117259
1237667915419287696,182.463582797541,19.7879254367639,0.04363114,10.1749,0.06883861,9.108147
1237668297682125003,220.695669811516,16.0816381960196,0.03630295,9.666933,-0.421997,8.998514
1237673808117105255,119.106556842159,17.9740323115978,0.04152949,9.637778,-0.3127116,8.915352
1237662236397469828,196.017614938383,8.80572615672098,0.03576418,10.17358,-0.1242744,9.055543
1237667782314885348,226.043956974542,17.0227510434102,0.03837393,9.667608,-0.3023736,8.610581
1237665330919571562,167.348645145728,31.7806938529356,0.04707528,9.818762,-0.05286858,8.949748
1237662269147382077,227.066362278391,6.79937693325148,0.04621396,10.34529,0.412786,9.165826
1237661971728629903,199.2182922951,7.29004060216966,0.04921734,10.7435,0.3287582,9.121823
1237662224078077996,215.023801844283,35.2700770321332,0.04396577,10.39618,1.205134,9.091569
1237659150996013177,222.971913484303,54.8106618921111,0.03770764,9.409474,-0.1586817,8.715234
1237660345012453502,150.599918097892,42.940068338521,0.03631662,10.15664,-0.427572,8.712888
1237667734502441109,169.182619113625,21.2160325356342,0.03595672,9.86296,-0.188852,8.913044
1237667321648709739,190.82216689796,26.2391663195369,0.04629057,9.741812,-0.4062155,8.693676
1237665350783467693,223.946524224443,25.5740190929881,0.04746952,9.986313,-0.2530172,9.009121
1237658802040668289,195.55626708023,54.7081677054328,0.03106482,8.910888,-0.4533497,8.333184
1237665126931824882,180.90596296885,33.6872923532778,0.03169317,9.648197,-0.5601294,8.92954
1237657770704764937,135.525302413214,45.3557539084793,0.03210221,9.421645,-0.06965297,8.830723
1237659146168696894,211.252632645375,57.7094126046361,0.04088697,10.55144,0.1427445,9.045469
1237660634388824131,169.513776418315,45.4054127784043,0.03085647,9.249505,-0.3070807,8.556858
1237668349760111007,245.959311565648,8.82253242979832,0.03428723,9.117425,-0.3861991,8.690197
1237654954280288560,254.854264410769,40.8064277789748,0.03011199,9.352595,-0.5954401,8.669821
1237664132094296209,166.839377432346,14.511397173729,0.03351271,9.416469,-0.1878749,8.739999
1237665329316364365,187.272030300093,31.6670727712883,0.03892205,9.528415,-0.3852041,8.844747
1237655129304203587,251.113425736137,40.4363567634547,0.03035234,9.296672,-0.2004247,8.429856
1237667781776900341,223.37509953001,17.2912797817122,0.0441717,10.0065,0.04305572,8.99227
1237668298206019591,189.624698211468,19.9892648831757,0.04855449,9.209175,0.9254876,8.705748
1237667549270180000,162.070363801606,22.1997921477414,0.04347729,9.854012,-0.2363777,8.474563
1237661064406499690,127.332603762103,6.29579830850622,0.04836323,10.68427,1.272878,9.231547
1237662238022500661,229.330181194707,7.47454638061967,0.03666185,9.826163,-0.2265009,8.870448
1237665329316954312,188.972509486684,31.7817266674561,0.04338496,9.925196,0.1677646,9.101362
1237654599951450185,147.085540559201,2.89842233523106,0.03008824,8.927999,-0.3219025,8.581696
1237665024907280489,191.100448795692,34.805326885917,0.03254018,9.505315,-0.305348,8.804187
1237662533821923557,234.019982716395,9.73609669662655,0.03416763,10.31141,0.2720096,9.131716
1237661356469583953,181.370066360724,46.7797455693178,0.03123953,10.44503,0.3222974,9.130507
1237668288548241520,158.67321252963,17.5584256555663,0.04647134,9.629272,-0.2056248,8.828331
1237662301377134718,252.010206625849,26.2095577833717,0.03393846,8.98998,-0.003069036,8.584962
1237668298740990007,184.992427648487,20.4535474349634,0.03090648,9.632123,-0.2493827,8.923223
1237659329774813396,238.933492438355,45.1332160999679,0.03776729,9.437204,-0.3945821,8.877328
1237664093430284391,118.061454968283,18.2525346611135,0.04501698,10.60797,0.4906305,9.167844
1237658424086757727,150.963527834942,6.64387349736366,0.04856707,10.57983,0.1837336,9.042934
1237651250969247915,219.479836527736,60.282947417185,0.04676027,10.18226,-0.0999999,8.982811
1237668289087996040,165.509244478538,18.788808471658,0.03065189,8.96735,-0.3492365,8.677608
1237657877540700307,120.192866721959,26.2142192043066,0.03301115,8.937793,-0.04439975,8.567865
1237655107304095883,184.377101019546,59.3077683552658,0.04866784,9.585904,-0.03554667,8.803043
1237657877540766082,120.362764726892,26.2388113189371,0.04222712,10.68205,0.5866501,9.090911
1237662225141924004,187.010896013978,40.1832341408294,0.03725852,9.611317,-0.3497361,8.703607
1237665331459916016,176.588721453373,33.0996734357552,0.03180126,10.01404,-0.9256147,8.915773
1237651272435826885,175.654541007973,67.0138471257976,0.04867475,10.27238,0.3698744,9.132301
1237659326555488601,219.437285406666,55.9241144857435,0.04143744,9.759272,0.0414143,8.824063
1237662223546056810,227.151159484162,30.7123015846664,0.03026817,9.337504,-0.534966,8.990014
1237661948645802215,189.31998466859,11.5371213537041,0.0491,9.720047,0.02659373,8.991028
1237651191354949755,124.499229821358,46.5707574260159,0.04059146,10.38226,0.4224191,9.069872
1237649964064440387,46.8138244905948,-6.41307016525234,0.03675873,9.717459,-0.08819614,8.790936
1237654651497414818,144.78562833261,51.8804570092433,0.04652272,9.789514,-0.2828494,8.852807
1237665367960846436,144.49184151827,25.2605149333563,0.03378603,9.421502,-0.2577259,8.820301
1237651538189156533,242.279509368557,51.5968331398631,0.04308846,10.45381,0.8201966,9.169236
1237664338250694769,170.183580161976,36.6781829753727,0.0379801,9.727434,-0.3372238,8.932631
1237665368507613205,169.285532541739,31.4514278224845,0.04044872,9.892698,0.3057963,8.801936
1237659131679277093,236.917582621732,40.8009875043698,0.03157898,10.39428,0.01303884,8.989872
1237662619189903755,243.784776924215,26.5564325187048,0.03187114,9.855965,-0.1439941,8.984523
1237658613051031602,157.214013173042,46.600326908691,0.03926256,9.373524,-0.05746098,8.869603
1237654604787482939,156.973852880245,3.97546247582968,0.04374234,9.771042,-0.2374345,8.840427
1237667542824976595,143.985984818882,20.2163360203265,0.04773419,10.39007,0.2787779,9.046351
1237662238016274656,215.080007427772,8.92749793938773,0.04397458,10.08452,0.1112171,9.071641
1237667322186891441,194.248879543038,26.361610888401,0.04544334,9.896908,-0.2033574,8.862793
1237655465386901661,219.631500822735,58.3320123482716,0.04948084,9.510239,0.110321,8.655147
1237661967962996855,172.61317520739,42.2623483120978,0.04429634,9.992562,-0.3087614,9.069043
1237664668430565515,143.239200040947,32.0244521792649,0.04603372,9.774896,0.1105329,8.870308
1237658312406138935,193.958522338171,60.0348353192568,0.0435338,10.31031,0.4894105,9.110306
1237651251511951475,238.795459599178,52.1684938136926,0.03717978,10.44078,0.6328723,9.150614
1237654879117115571,193.632801919103,3.99746046310308,0.04948066,10.08644,0.2423077,9.183377
1237662662670155914,215.890542773922,35.7370968979986,0.04851004,9.748764,-0.2831744,8.864907
1237667782292668477,172.137823702427,21.7156147539924,0.03368661,9.349472,-0.5858973,8.658537
1237652947459964993,18.630545707201,-9.8205048212811,0.03352234,9.606253,-0.2582364,8.802169
1237671260126642443,137.447933432557,11.0953383488546,0.04795088,10.44046,0.1406333,9.096991
1237652944243458102,346.707676623984,15.0304932194452,0.0372441,10.8977,0.1357724,9.149665
1237667109572051474,121.449832645251,16.9469894769402,0.04013845,9.548451,-0.4127517,8.814368
1237665440988528747,218.992418613354,24.7647012728047,0.03482909,9.766804,-0.1827585,8.961329
1237668348675948712,222.132619797015,13.4544570854188,0.03059801,9.335167,-0.004071638,8.380862
1237661816562778199,198.397325971826,11.9221683905946,0.03172664,9.769815,-0.1106537,8.903602
1237668298219061374,220.806391036839,16.4484633876129,0.03742096,10.33709,0.08405405,9.124454
1237655744555647148,224.81963219086,6.25392660567075,0.04563165,10.00751,0.4629141,8.829148
1237655126083567747,185.802979272787,5.52760828970622,0.04543201,10.02546,-1.102388,8.943447
1237662619190624690,245.143365909644,25.4623633089405,0.04358663,9.689684,-0.1054662,8.811751
1237665373333225664,239.605045187361,20.4001154426466,0.04575902,9.550056,0.07174764,8.732954
1237657857682505867,175.579960054136,52.9455607125043,0.04941221,9.538359,0.09967239,8.690384
1237649963530977455,54.7251515620908,-5.80572723292309,0.04251731,10.40549,-0.004952802,8.970601
1237665101141639401,224.92402554149,27.3262642683711,0.03211059,9.691506,-0.2673912,8.772721
1237662337328349320,239.183905470605,33.2756144088541,0.04829025,9.737535,-0.4879934,8.843584
1237661139565478043,139.872968421499,34.3028390681491,0.04585178,10.72652,0.4665377,9.088881
1237662697576268169,243.094035239257,22.0859325703611,0.03067536,9.044681,-0.7196131,8.539667
1237661965815447629,172.806015715563,40.6531446810546,0.04471545,10.51567,0.8827152,9.09002
1237651737380847758,210.326099186124,2.99687667117374,0.03463056,10.4163,0.3566878,9.090366
1237665569295565130,251.888604456835,45.1354751773847,0.03093367,9.414252,-0.2318965,8.889312
1237668310555033782,238.311809798216,11.8598765420295,0.03520501,9.279469,-0.2737409,8.815147
1237661967971057768,197.688899946391,42.316722592668,0.04721984,9.650788,-0.3781385,8.843628
1237654948378837263,243.792598188631,50.2462286087457,0.04310374,9.914134,-0.8519359,8.724781
1237654606384726134,126.291851721569,3.37822877621088,0.03388014,10.36985,0.3057586,9.055781
1237665549437829460,241.198333934388,16.3547770095097,0.04112869,9.718274,-0.06536903,8.861021
1237661972269629509,208.749541936189,7.35646759245164,0.03805644,9.449159,-0.3180876,8.78531
1237655373579682064,258.031524510837,28.4292606699058,0.04159344,10.16032,0.2055455,9.046163
1237667447264641068,179.770298498296,24.774318257541,0.03560454,9.583338,-0.1196617,8.940786
1237651190821617876,133.120763305131,52.3761021262921,0.04087342,9.347312,-0.07746045,8.807933
1237649920582811786,30.3004342003816,14.103373127909,0.0446392,10.20247,0.1728181,8.98053
1237661872411902011,210.816174349528,41.6037689118787,0.03442253,9.471065,0.01438362,8.834418
1237661950246781064,166.812016849097,12.2729549422993,0.04459218,10.22025,-0.2326922,8.902047
1237665530647871578,236.384155968416,16.8808838621649,0.04008848,9.206589,-0.1364557,8.602713
1237662667501862982,251.419479183786,21.8219521016174,0.03200907,10.36333,0.920642,9.091526
1237662667501863450,251.586994591892,21.8709905205477,0.03037499,9.601829,0.1699792,8.762003
1237665329843667074,161.807396347179,30.120806914495,0.0323347,9.889338,0.0009695328,8.980769
1237668349755982158,236.623363704652,11.1031458882024,0.04699351,10.24457,0.2976115,9.141343
1237659326565450066,245.998451030614,41.1381801739302,0.03029389,9.082301,-0.6548649,8.39389
1237655693018726757,232.960021986827,-1.18565631584995,0.03716421,10.44028,-0.09231962,9.048042
1237665567148605890,225.934385167954,20.1733989789827,0.04176447,9.716491,-0.159529,8.945154
1237667910586925109,169.175556210333,23.4463842750675,0.04910423,9.628893,0.09322163,8.808427
1237662337334444309,251.333070634475,24.2592762035714,0.04627993,9.95675,0.148136,8.860538
1237655370897948931,181.315845944095,63.1838208243837,0.04077189,10.7817,0.3676998,9.00452
1237667323251327126,170.419223618615,26.9176020365548,0.04806842,10.18565,-0.3334998,8.963537
1237662197747024169,228.183104488835,7.97845183683573,0.0423406,9.579226,-0.1909637,8.952808
1237665127478788275,208.334087941816,31.8780269338088,0.04508343,9.365647,-1.04,8.735527
1237654880207831276,232.490407512583,3.21486858792945,0.03673637,11.15921,-0.1428776,8.868322
1237664879411265740,137.983494406236,27.8992897738452,0.04743345,10.11055,0.06484558,9.069502
1237661950780047407,158.389277072892,11.8714321404805,0.03406446,10.59267,0.7558532,9.110001
1237667912753741936,217.352158344103,22.3776850098708,0.03263755,9.749294,0.1476317,8.911345
1237664667887272185,128.941527233004,24.4524495871172,0.04318285,9.549113,0.215539,8.750196
1237659326556078296,221.642383246609,55.2327070755832,0.04010677,9.832367,-0.2189606,8.948377
1237651250974949571,237.884101506323,52.0481482808869,0.03679206,10.11734,0.06867824,9.032477
1237661434314752138,205.974012583076,45.3306734317664,0.03837823,9.453584,-0.5507307,8.838644
1237667442970722469,184.13042549564,27.4033239578888,0.04949876,9.845586,-0.1087463,8.822258
1237651252042793107,219.536807248161,61.2590571768904,0.0491554,10.09964,-0.02875973,8.920805
1237667781230002394,199.299225447296,20.7106312669214,0.03962088,9.548356,-0.05335402,8.582891
1237662474235084929,251.287910995702,25.6791956520889,0.03438796,9.233226,-0.3732432,8.814689
1237648722834686003,164.774381703392,1.1820506696891,0.03894255,10.6289,0.2988097,9.164224
1237661356467028131,173.013591868262,46.1754736689884,0.04528847,9.962667,0.1290221,8.98525
1237664668969533631,148.379255054469,34.4070144555439,0.03957981,9.745908,0.1970417,8.95038
1237661971191824542,199.473536478325,6.96533336113458,0.04040961,9.663,-0.2922762,8.889883
1237663547433091493,113.633723339622,41.215253134954,0.04279594,10.86452,0.5915674,9.067101
1237666210885075293,330.675749658101,-8.08690738703055,0.04417974,9.812866,-0.02701696,8.702739
1237658493890723963,181.746193959532,10.901354215028,0.0378537,9.895487,-0.2924203,8.85434
1237662194540216502,224.502015205584,35.2024095671893,0.03951441,9.812222,0.07500005,8.929223
1237651735777968335,227.939486178428,1.37927249832537,0.03790589,10.37269,-0.001928364,9.052355
1237662199361962327,238.327409347856,7.55824567070731,0.04336397,9.775846,-0.6571851,8.684401
1237662474773921799,255.023994939652,22.8084842504381,0.04893571,10.77518,0.9530123,9.155723
1237652943705735467,344.831014361726,14.4900823550991,0.03276192,9.201716,-0.3513368,8.561828
1237667143396688329,123.777906793178,17.8214562702642,0.04428935,10.13902,-0.08426747,9.094446
1237652934029673558,309.455559803019,-6.44839457242513,0.04409242,9.987994,-0.09411753,9.011959
1237667109572378923,122.047611585591,17.2574830451973,0.04064043,9.71279,-0.166383,8.956274
1237658491745861681,187.85351680825,9.19481700957028,0.03294187,9.606313,0.5104216,8.909957
1237662226240766232,250.757270632738,20.0960080907283,0.03164288,9.354245,-0.7605746,8.920108
1237668292832526440,160.677768179109,17.5549849851842,0.04751192,9.540498,-0.1506189,8.640558
1237648720680714471,150.016915935814,-0.588057390616542,0.04600773,9.907157,-0.0634144,9.092488
1237652599562633612,315.423144236,-6.73641165678743,0.04796645,10.11523,0.2596686,8.960918
1237665567691965102,240.893930213605,15.8749792034638,0.03379714,9.764914,-0.02972956,8.956252
1237665227306369097,187.502486490178,32.8795821014891,0.03077069,9.669567,-0.1763227,8.987509
1237665128538701990,170.392117583243,34.195417300542,0.0356635,10.42905,-0.0563936,9.179145
1237651252584317089,236.063750098084,55.0358603637023,0.04878166,9.838091,0.02468759,8.847672
1237674598925402274,181.032317257228,8.83980774771606,0.03419297,9.501076,-0.07158788,8.574951
1237667734494380135,149.957572249438,18.250825308365,0.0493027,9.681841,-0.06578925,8.980138
1237661361296703613,198.07005826403,46.4077044094268,0.03924647,9.881052,-0.4432257,8.859333
1237655504573956462,260.39314377997,31.0241271359475,0.04822437,10.03075,-0.8444324,8.832762
1237658298998063260,160.566039132489,6.55793317705401,0.04677797,9.96806,0.1449789,9.142681
1237664668430172249,142.282892762024,31.5960750030161,0.0461347,10.07428,-0.05189674,8.931947
1237660343936614599,145.259686550974,40.1519193151087,0.04131659,10.09873,-0.0967212,9.066317
1237654880728907913,196.384181568198,5.29159143042698,0.04787845,9.666836,-0.08312327,8.861722
1237667254552690972,184.977208786941,30.2159819410907,0.03057883,9.501355,-0.2629884,8.875256
1237671956444545227,204.029667252654,2.76636455088121,0.0343821,9.980318,-0.5018395,8.660147
1237659154218680588,248.083235962355,33.4655837347568,0.03680892,10.13101,-0.1920923,8.911435
1237662224090136883,243.44361177832,22.8990758666887,0.03236998,9.885759,-1.20904,8.844443
1237665442071839202,241.363482687569,17.8309803982627,0.03422848,10.1637,-0.0339711,9.087069
1237662301899849793,220.168030733991,46.6503950138889,0.0419946,10.01508,0.09063488,8.992574
1237665127465681014,172.640253116944,33.5703577730502,0.03447077,9.303065,-0.5719464,8.5634
1237651538169757876,154.756800789888,63.8844178140021,0.04038203,10.54292,0.3431558,9.088943
1237651274041983084,151.150194586263,64.4869243136538,0.04033971,10.12857,-0.04381998,8.990321
1237668294984794238,171.920249258529,20.43027727011,0.04343022,10.14833,-0.7113898,8.852012
1237661465451823423,241.370561638382,32.1064506724215,0.04926409,9.573857,-0.02008722,8.977776
1237662302435213443,215.949213163438,48.5545830417719,0.03937398,10.27777,0.3031539,9.015044
1237652899137126525,359.084981815621,-11.1166286840857,0.04423985,10.28078,-0.1183024,8.868913
1237662198284157166,228.893257950611,8.31100221345522,0.0347247,10.05386,-0.08653831,8.852339
1237662262177628429,233.893536536556,5.39304387927438,0.03852217,9.899361,-0.1584286,8.967191
1237665126920880256,151.881738130298,29.1346780494885,0.03438095,9.61831,-0.2623409,8.876293
1237657629521412206,157.031422835666,49.0860986416392,0.04326383,10.16682,-0.2226342,8.978374
1237671936044040532,258.41118468864,35.2116283325357,0.03694752,9.891315,-1.136811,8.720716
1237667733985689746,218.14865836694,18.2162557278963,0.04664319,10.07492,-0.1352595,8.988122
1237654604257689781,173.138177135353,4.05695920938703,0.03903349,9.435255,-0.2588059,8.842087
1237661949200564498,230.704509885053,8.20713430047099,0.03687731,9.7905,-0.3842593,8.96716
1237665330384535661,172.357536306191,32.0007348080913,0.03342359,9.259674,-0.199105,8.729024
1237655374651785662,256.420716319081,31.9467723976934,0.03532455,10.09182,-0.05680075,9.017499
1237651539246120987,167.218146222687,66.7179997902972,0.03298389,9.308271,-0.1599553,8.808524
1237665226234134640,191.441623817643,31.8763154228722,0.03138833,8.967093,-0.7448757,8.418642
1237655349965291640,239.308179061277,49.8210215660228,0.04207608,10.73573,1.160355,9.190018
1237661950266900673,213.815700288828,11.2875511368385,0.03661572,9.583237,-0.2394915,8.992201
1237654879672271133,235.503193659738,2.70344478517133,0.04003263,9.511072,-0.1957363,8.801309
1237663529724280935,129.422085840427,56.1331742236013,0.04380539,9.988845,-0.0240895,8.951709
1237648720713744464,225.408623674944,-0.509639697698131,0.03634867,9.79638,0.01388145,9.003103
1237662262714892526,234.807598700976,5.82688557608986,0.04105823,10.19876,0.0571991,8.98586
1237661435921236005,192.747008698601,48.4010828449776,0.04989876,10.20213,0.1891783,8.917522
1237657775008055468,140.032100609305,42.5459052506681,0.04775461,10.60964,0.2246668,9.000318
1237649918973247555,32.5181508435037,12.6853848892707,0.03535912,9.470594,-0.03479408,8.826952
1237665023827902650,175.616515435843,33.6929836301051,0.03247862,9.35945,-0.3611867,8.79773
1237657629526458394,174.589656417102,52.2356906074116,0.03938676,9.468658,-0.02622207,8.930652
1237652900232364056,48.794926363168,-7.4988941885512,0.03173928,9.764344,-0.1389345,8.942596
1237653588481605748,120.757566315952,40.5836971647433,0.0415878,10.11197,0.2730921,9.249993
1237662268611952843,230.311254312831,6.11862600370153,0.0456315,9.952649,-0.04396727,8.991034
